state,year,pop,num_pov,st_err_num,pct_pov,st_err_pct,st
Alabama,1980.0,3831.0,810.0,80.0,21.2,1.9,AL
Alabama,1981.0,3878.0,935.0,86.0,24.1,1.9,AL
Alabama,1982.0,3937.0,849.0,82.0,21.6,1.8,AL
Alabama,1983.0,3950.0,909.0,89.0,23.0,1.98,AL
Alabama,1984.0,3875.0,738.0,76.0,19.1,1.8,AL
Alabama,1985.0,3981.0,821.0,82.0,20.6,2.1,AL
Alabama,1986.0,4025.0,959.0,87.0,23.8,2.2,AL
Alabama,1987.0,3989.0,851.0,86.0,21.3,2.2,AL
Alabama,1988.0,4015.0,775.0,83.0,19.3,2.1,AL
Alabama,1989.0,4074.0,770.0,83.0,18.9,2.0,AL
Alabama,1990.0,4063.0,779.0,83.0,19.2,2.0,AL
Alabama,1991.0,4178.0,786.0,83.0,18.8,2.0,AL
Alabama,1992.0,4226.0,729.0,81.0,17.3,1.92,AL
Alabama,1993.0,4168.0,725.0,81.0,17.4,1.94,AL
Alabama,1994.0,4299.0,704.0,80.0,16.4,1.87,AL
Alabama,1995.0,4396.0,882.0,86.0,20.1,1.96,AL
Alabama,1996.0,4258.0,595.0,79.0,14.0,1.72,AL
Alabama,1997.0,4243.0,665.0,83.0,15.7,1.81,AL
Alabama,1998.0,4190.0,609.0,80.0,14.5,1.76,AL
Alabama,1999.0,4388.0,668.0,84.0,15.2,1.76,AL
Alabama,2000.0,4376.0,583.0,53.0,13.3,1.12,AL
Alabama,2001.0,4378.0,696.0,57.0,15.9,1.21,AL
Alabama,2002.0,4432.0,640.0,55.0,14.5,1.15,AL
Alabama,2003.0,4417.0,663.0,56.0,15.0,1.17,AL
Alabama,2004.0,4508.0,762.0,59.0,16.9,1.31,AL
Alabama,2005.0,4501.0,750.0,59.0,16.7,1.31,AL
Alabama,2006.0,4532.0,650.0,56.0,14.3,1.23,AL
Alabama,2007.0,4566.0,662.0,56.0,14.5,1.23,AL
Alabama,2008.0,4716.0,675.0,57.0,14.3,1.2,AL
Alabama,2009.0,4655.0,770.0,60.0,16.6,1.28,AL
Alabama,2010.0,4717.0,812.0,83.0,17.2,1.79,AL
Alabama,2011.0,4765.0,732.0,74.0,15.4,1.53,AL
Alabama,2012.0,4808.0,777.0,91.0,16.2,1.9,AL
Alabama,2013.0,4751.219222,795.6540482,67.16943161,16.74631313,1.413730423,AL
Alabama,2014.0,4765.0,848.0,53.0,17.806,1.105,AL
Alaska,1980.0,379.0,36.0,17.0,9.6,4.3,AK
Alaska,1981.0,403.0,36.0,17.0,9.0,4.0,AK
Alaska,1982.0,432.0,46.0,19.0,10.6,4.2,AK
Alaska,1983.0,486.0,61.0,8.0,12.6,1.49,AK
Alaska,1984.0,507.0,49.0,20.0,9.6,3.7,AK
Alaska,1985.0,510.0,45.0,7.0,8.7,1.4,AK
Alaska,1986.0,517.0,59.0,8.0,11.4,1.5,AK
Alaska,1987.0,499.0,60.0,8.0,12.0,1.7,AK
Alaska,1988.0,480.0,53.0,8.0,11.0,1.7,AK
Alaska,1989.0,488.0,51.0,8.0,10.5,1.5,AK
Alaska,1990.0,499.0,57.0,8.0,11.4,1.6,AK
Alaska,1991.0,525.0,62.0,8.0,11.8,1.6,AK
Alaska,1992.0,572.0,58.0,8.0,10.2,1.4,AK
Alaska,1993.0,570.0,52.0,8.0,9.1,1.34,AK
Alaska,1994.0,592.0,61.0,8.0,10.2,1.38,AK
Alaska,1995.0,630.0,45.0,8.0,7.1,1.28,AK
Alaska,1996.0,657.0,54.0,9.0,8.2,1.33,AK
Alaska,1997.0,640.0,56.0,9.0,8.8,1.4,AK
Alaska,1998.0,641.0,60.0,10.0,9.4,1.44,AK
Alaska,1999.0,630.0,48.0,9.0,7.6,1.32,AK
Alaska,2000.0,620.0,47.0,5.0,7.6,0.85,AK
Alaska,2001.0,632.0,54.0,6.0,8.5,0.88,AK
Alaska,2002.0,632.0,56.0,6.0,8.8,0.9,AK
Alaska,2003.0,643.0,62.0,6.0,9.6,0.93,AK
Alaska,2004.0,648.0,59.0,7.0,9.1,1.1,AK
Alaska,2005.0,657.0,66.0,7.0,10.0,1.14,AK
Alaska,2006.0,658.0,58.0,7.0,8.9,1.08,AK
Alaska,2007.0,675.0,51.0,7.0,7.6,1.0,AK
Alaska,2008.0,672.0,55.0,7.0,8.2,1.03,AK
Alaska,2009.0,688.0,81.0,8.0,11.7,1.2,AK
Alaska,2010.0,695.0,87.0,10.0,12.5,1.45,AK
Alaska,2011.0,712.0,83.0,9.0,11.7,1.33,AK
Alaska,2012.0,701.7728282,70.0614162,8.036155372,9.983489441,1.137279825,AK
Alaska,2013.0,695.9493295,76.1607789,11.96762461,10.94343736,1.719611486,AK
Alaska,2014.0,694.0,82.0,8.0,11.853,1.17,AK
Arizona,1980.0,2774.0,354.0,53.0,12.8,1.8,AZ
Arizona,1981.0,2751.0,323.0,51.0,11.7,1.7,AZ
Arizona,1982.0,2765.0,408.0,57.0,14.8,1.9,AZ
Arizona,1983.0,2875.0,469.0,61.0,16.3,1.95,AZ
Arizona,1984.0,3133.0,569.0,67.0,18.2,1.9,AZ
Arizona,1985.0,3227.0,345.0,54.0,10.7,1.7,AZ
Arizona,1986.0,3386.0,484.0,63.0,14.3,1.9,AZ
Arizona,1987.0,3459.0,444.0,62.0,12.8,1.8,AZ
Arizona,1988.0,3491.0,491.0,65.0,14.1,1.9,AZ
Arizona,1989.0,3556.0,502.0,66.0,14.1,1.9,AZ
Arizona,1990.0,3521.0,484.0,65.0,13.7,1.8,AZ
Arizona,1991.0,3603.0,532.0,67.0,14.8,1.9,AZ
Arizona,1992.0,3851.0,607.0,71.0,15.8,1.86,AZ
Arizona,1993.0,4003.0,615.0,72.0,15.4,1.81,AZ
Arizona,1994.0,4223.0,673.0,74.0,15.9,1.79,AZ
Arizona,1995.0,4337.0,700.0,77.0,16.1,1.77,AZ
Arizona,1996.0,4786.0,980.0,99.0,20.5,1.85,AZ
Arizona,1997.0,4643.0,797.0,89.0,17.2,1.76,AZ
Arizona,1998.0,4887.0,812.0,90.0,16.6,1.69,AZ
Arizona,1999.0,5057.0,616.0,79.0,12.2,1.46,AZ
Arizona,2000.0,5181.0,607.0,63.0,11.7,1.14,AZ
Arizona,2001.0,5314.0,778.0,71.0,14.6,1.24,AZ
Arizona,2002.0,5424.0,735.0,69.0,13.5,1.19,AZ
Arizona,2003.0,5558.0,749.0,70.0,13.5,1.17,AZ
Arizona,2004.0,5763.0,830.0,68.0,14.4,1.18,AZ
Arizona,2005.0,6025.0,917.0,71.0,15.2,1.18,AZ
Arizona,2006.0,6256.0,902.0,71.0,14.4,1.13,AZ
Arizona,2007.0,6365.0,912.0,71.0,14.3,1.12,AZ
Arizona,2008.0,6529.0,1172.0,79.0,18.0,1.21,AZ
Arizona,2009.0,6508.0,1381.0,84.0,21.2,1.29,AZ
Arizona,2010.0,6426.0,1208.0,108.0,18.8,1.69,AZ
Arizona,2011.0,6547.0,1128.0,107.0,17.2,1.66,AZ
Arizona,2012.0,6641.709195,1259.848686,110.8526968,18.96874206,1.696448187,AZ
Arizona,2013.0,6645.249078,1344.980097,93.11442344,20.23972436,1.401217958,AZ
Arizona,2014.0,6657.0,1409.0,76.0,21.164,1.147,AZ
Arkansas,1980.0,2249.0,484.0,62.0,21.5,2.4,AR
Arkansas,1981.0,2247.0,541.0,65.0,24.1,2.5,AR
Arkansas,1982.0,2219.0,527.0,65.0,23.8,2.5,AR
Arkansas,1983.0,2283.0,492.0,56.0,21.5,2.16,AR
Arkansas,1984.0,2364.0,564.0,67.0,23.9,2.5,AR
Arkansas,1985.0,2364.0,541.0,50.0,22.9,2.1,AR
Arkansas,1986.0,2342.0,499.0,48.0,21.3,2.1,AR
Arkansas,1987.0,2468.0,537.0,51.0,21.8,2.1,AR
Arkansas,1988.0,2446.0,527.0,51.0,21.6,2.1,AR
Arkansas,1989.0,2419.0,442.0,48.0,18.3,2.0,AR
Arkansas,1990.0,2411.0,472.0,49.0,19.6,2.0,AR
Arkansas,1991.0,2450.0,425.0,47.0,17.3,1.9,AR
Arkansas,1992.0,2463.0,430.0,47.0,17.5,1.92,AR
Arkansas,1993.0,2421.0,484.0,49.0,20.0,2.04,AR
Arkansas,1994.0,2414.0,369.0,44.0,15.3,1.83,AR
Arkansas,1995.0,2532.0,376.0,44.0,14.9,1.75,AR
Arkansas,1996.0,2606.0,449.0,52.0,17.2,1.83,AR
Arkansas,1997.0,2621.0,515.0,56.0,19.7,1.92,AR
Arkansas,1998.0,2559.0,377.0,48.0,14.7,1.73,AR
Arkansas,1999.0,2616.0,384.0,48.0,14.7,1.71,AR
Arkansas,2000.0,2650.0,436.0,38.0,16.5,1.3,AR
Arkansas,2001.0,2650.0,472.0,39.0,17.8,1.35,AR
Arkansas,2002.0,2690.0,532.0,42.0,19.8,1.39,AR
Arkansas,2003.0,2670.0,474.0,39.0,17.8,1.34,AR
Arkansas,2004.0,2723.0,412.0,35.0,15.1,1.3,AR
Arkansas,2005.0,2756.0,382.0,34.0,13.8,1.25,AR
Arkansas,2006.0,2748.0,487.0,38.0,17.7,1.38,AR
Arkansas,2007.0,2803.0,387.0,35.0,13.8,1.23,AR
Arkansas,2008.0,2822.0,431.0,36.0,15.3,1.28,AR
Arkansas,2009.0,2846.0,538.0,40.0,18.9,1.39,AR
Arkansas,2010.0,2879.0,440.0,45.0,15.3,1.58,AR
Arkansas,2011.0,2909.0,545.0,46.0,18.7,1.58,AR
Arkansas,2012.0,2908.552656,584.4093313,51.48067235,20.09278842,1.757732452,AR
Arkansas,2013.0,2940.079177,504.1040231,69.38934801,17.14593359,2.360118345,AR
Arkansas,2014.0,2891.0,532.0,44.0,18.402,1.533,AR
California,1980.0,23748.0,2619.0,144.0,11.0,0.6,CA
California,1981.0,24112.0,3216.0,159.0,13.3,0.6,CA
California,1982.0,24613.0,3475.0,165.0,14.1,0.6,CA
California,1983.0,25169.0,3755.0,194.0,14.9,0.71,CA
California,1984.0,25596.0,3375.0,163.0,13.2,0.6,CA
California,1985.0,26456.0,3596.0,188.0,13.6,0.7,CA
California,1986.0,27082.0,3453.0,184.0,12.7,0.7,CA
California,1987.0,27877.0,3443.0,188.0,12.3,0.7,CA
California,1988.0,27855.0,3687.0,249.0,13.2,0.9,CA
California,1989.0,29346.0,3772.0,197.0,12.9,0.7,CA
California,1990.0,29765.0,4128.0,205.0,13.9,0.7,CA
California,1991.0,30735.0,4825.0,219.0,15.7,0.7,CA
California,1992.0,31701.0,5197.0,225.0,16.4,0.72,CA
California,1993.0,31970.0,5803.0,235.0,18.2,0.74,CA
California,1994.0,31669.0,5658.0,233.0,17.9,0.74,CA
California,1995.0,32055.0,5342.0,244.0,16.7,0.76,CA
California,1996.0,32305.0,5472.0,268.0,16.9,0.76,CA
California,1997.0,32877.0,5459.0,268.0,16.6,0.75,CA
California,1998.0,33292.0,5118.0,259.0,15.4,0.72,CA
California,1999.0,33705.0,4733.0,250.0,14.0,0.69,CA
California,2000.0,33889.0,4294.0,191.0,12.7,0.53,CA
California,2001.0,34394.0,4321.0,191.0,12.6,0.52,CA
California,2002.0,35068.0,4605.0,197.0,13.1,0.53,CA
California,2003.0,35309.0,4634.0,198.0,13.1,0.53,CA
California,2004.0,35772.0,4724.0,165.0,13.2,0.46,CA
California,2005.0,35840.0,4716.0,164.0,13.2,0.46,CA
California,2006.0,36160.0,4427.0,160.0,12.2,0.44,CA
California,2007.0,36247.0,4589.0,163.0,12.7,0.45,CA
California,2008.0,36637.0,5344.0,174.0,14.6,0.47,CA
California,2009.0,36742.0,5638.0,177.0,15.3,0.48,CA
California,2010.0,37240.0,6073.0,212.0,16.3,0.57,CA
California,2011.0,37592.0,6352.0,202.0,16.9,0.55,CA
California,2012.0,37912.40396,6015.364133,192.4014297,15.86648037,0.51044217,CA
California,2013.0,38053.85744,5675.187965,213.6333681,14.91356816,0.561397405,CA
California,2014.0,38666.0,6112.0,218.0,15.807,0.563,CA
Colorado,1980.0,2869.0,247.0,44.0,8.6,1.5,CO
Colorado,1981.0,2958.0,285.0,48.0,9.6,1.5,CO
Colorado,1982.0,3064.0,387.0,55.0,12.6,1.7,CO
Colorado,1983.0,3083.0,390.0,55.0,12.6,1.67,CO
Colorado,1984.0,3067.0,274.0,47.0,8.9,1.5,CO
Colorado,1985.0,3176.0,324.0,53.0,10.2,1.7,CO
Colorado,1986.0,3157.0,426.0,59.0,13.5,1.9,CO
Colorado,1987.0,3184.0,398.0,60.0,12.5,1.9,CO
Colorado,1988.0,3237.0,405.0,60.0,12.5,1.9,CO
Colorado,1989.0,3258.0,393.0,59.0,12.1,1.8,CO
Colorado,1990.0,3367.0,461.0,63.0,13.7,1.9,CO
Colorado,1991.0,3319.0,347.0,56.0,10.4,1.7,CO
Colorado,1992.0,3478.0,376.0,58.0,10.8,1.67,CO
Colorado,1993.0,3564.0,354.0,56.0,9.9,1.59,CO
Colorado,1994.0,3736.0,335.0,55.0,9.0,1.48,CO
Colorado,1995.0,3793.0,335.0,54.0,8.8,1.43,CO
Colorado,1996.0,3869.0,412.0,63.0,10.6,1.54,CO
Colorado,1997.0,3921.0,320.0,56.0,8.2,1.36,CO
Colorado,1998.0,3966.0,363.0,59.0,9.2,1.42,CO
Colorado,1999.0,4319.0,366.0,59.0,8.5,1.32,CO
Colorado,2000.0,4334.0,425.0,39.0,9.8,0.86,CO
Colorado,2001.0,4402.0,383.0,37.0,8.7,0.81,CO
Colorado,2002.0,4470.0,436.0,40.0,9.8,0.85,CO
Colorado,2003.0,4478.0,436.0,40.0,9.7,0.85,CO
Colorado,2004.0,4517.0,450.0,51.0,10.0,1.12,CO
Colorado,2005.0,4629.0,530.0,55.0,11.4,1.18,CO
Colorado,2006.0,4797.0,466.0,52.0,9.7,1.08,CO
Colorado,2007.0,4872.0,478.0,52.0,9.8,1.07,CO
Colorado,2008.0,4908.0,541.0,55.0,11.0,1.13,CO
Colorado,2009.0,4969.0,613.0,58.0,12.3,1.17,CO
Colorado,2010.0,4995.0,615.0,54.0,12.3,1.08,CO
Colorado,2011.0,5016.0,661.0,54.0,13.2,1.07,CO
Colorado,2012.0,5152.891368,613.0008252,61.40155987,11.89624972,1.188442327,CO
Colorado,2013.0,5288.530682,559.8320996,54.44041744,10.58577766,1.029405344,CO
Colorado,2014.0,5376.0,661.0,72.0,12.297,1.347,CO
Connecticut,1980.0,3090.0,255.0,45.0,8.3,1.4,CT
Connecticut,1981.0,3084.0,254.0,45.0,8.2,1.4,CT
Connecticut,1982.0,3126.0,254.0,45.0,8.1,1.4,CT
Connecticut,1983.0,3149.0,276.0,50.0,8.8,1.51,CT
Connecticut,1984.0,3152.0,218.0,42.0,6.9,1.3,CT
Connecticut,1985.0,3111.0,237.0,49.0,7.6,1.6,CT
Connecticut,1986.0,3125.0,186.0,43.0,6.0,1.4,CT
Connecticut,1987.0,3127.0,207.0,42.0,6.6,1.4,CT
Connecticut,1988.0,3199.0,128.0,37.0,4.0,1.2,CT
Connecticut,1989.0,3136.0,90.0,32.0,2.9,1.0,CT
Connecticut,1990.0,3265.0,196.0,46.0,6.0,1.4,CT
Connecticut,1991.0,3341.0,287.0,55.0,8.6,1.6,CT
Connecticut,1992.0,3272.0,321.0,57.0,9.8,1.76,CT
Connecticut,1993.0,3259.0,277.0,54.0,8.5,1.65,CT
Connecticut,1994.0,3192.0,344.0,59.0,10.8,1.85,CT
Connecticut,1995.0,3276.0,318.0,55.0,9.7,1.67,CT
Connecticut,1996.0,3341.0,392.0,64.0,11.7,1.79,CT
Connecticut,1997.0,3296.0,282.0,54.0,8.6,1.57,CT
Connecticut,1998.0,3275.0,310.0,57.0,9.5,1.65,CT
Connecticut,1999.0,3418.0,246.0,51.0,7.2,1.43,CT
Connecticut,2000.0,3365.0,258.0,27.0,7.7,0.77,CT
Connecticut,2001.0,3385.0,249.0,27.0,7.3,0.76,CT
Connecticut,2002.0,3377.0,279.0,28.0,8.3,0.8,CT
Connecticut,2003.0,3417.0,278.0,28.0,8.1,0.79,CT
Connecticut,2004.0,3487.0,352.0,38.0,10.1,1.1,CT
Connecticut,2005.0,3483.0,326.0,37.0,9.3,1.06,CT
Connecticut,2006.0,3457.0,275.0,34.0,8.0,0.99,CT
Connecticut,2007.0,3471.0,309.0,36.0,8.9,1.04,CT
Connecticut,2008.0,3433.0,276.0,34.0,8.1,1.0,CT
Connecticut,2009.0,3472.0,292.0,35.0,8.4,1.01,CT
Connecticut,2010.0,3541.0,303.0,27.0,8.6,0.76,CT
Connecticut,2011.0,3514.0,356.0,33.0,10.1,0.93,CT
Connecticut,2012.0,3516.849604,362.7219503,30.1117264,10.31383173,0.860530359,CT
Connecticut,2013.0,3544.966592,400.4740353,35.97376112,11.29697629,1.014784207,CT
Connecticut,2014.0,3577.0,308.0,44.0,8.605,1.216,CT
D.C.,1980.0,626.0,131.0,32.0,20.9,4.6,
D.C.,1981.0,612.0,111.0,30.0,18.1,4.4,
D.C.,1982.0,609.0,117.0,31.0,19.3,4.5,
D.C.,1983.0,604.0,130.0,17.0,21.5,2.49,
D.C.,1984.0,607.0,128.0,32.0,21.1,4.7,
D.C.,1985.0,603.0,123.0,14.0,20.4,2.4,
D.C.,1986.0,602.0,77.0,12.0,12.8,2.0,
D.C.,1987.0,587.0,88.0,12.0,14.9,2.1,
D.C.,1988.0,579.0,88.0,12.0,15.2,2.1,
D.C.,1989.0,569.0,102.0,14.0,18.0,2.4,
D.C.,1990.0,570.0,120.0,14.0,21.1,2.5,
D.C.,1991.0,530.0,98.0,13.0,18.6,2.5,
D.C.,1992.0,591.0,120.0,14.0,20.3,2.45,
D.C.,1993.0,597.0,158.0,16.0,26.4,2.67,
D.C.,1994.0,607.0,129.0,15.0,21.2,2.45,
D.C.,1995.0,551.0,122.0,13.0,22.2,2.28,
D.C.,1996.0,538.0,130.0,15.0,24.1,2.38,
D.C.,1997.0,516.0,113.0,14.0,21.8,2.34,
D.C.,1998.0,510.0,114.0,14.0,22.3,2.37,
D.C.,1999.0,545.0,80.0,12.0,14.7,1.96,
D.C.,2000.0,552.0,84.0,8.0,15.2,1.32,
D.C.,2001.0,554.0,101.0,9.0,18.2,1.41,
D.C.,2002.0,570.0,97.0,8.0,17.0,1.35,
D.C.,2003.0,550.0,92.0,8.0,16.8,1.37,
D.C.,2004.0,545.0,93.0,9.0,17.0,1.57,
D.C.,2005.0,539.0,115.0,9.0,21.3,1.72,
D.C.,2006.0,569.0,104.0,9.0,18.3,1.58,
D.C.,2007.0,580.0,104.0,9.0,18.0,1.55,
D.C.,2008.0,590.0,98.0,9.0,16.5,1.49,
D.C.,2009.0,595.0,107.0,9.0,17.9,1.53,
D.C.,2010.0,604.0,118.0,8.0,19.5,1.29,
D.C.,2011.0,619.0,123.0,9.0,19.9,1.44,
D.C.,2012.0,632.4438304,116.4012822,8.517091334,18.40499924,1.344422412,
DC,2013.0,649.9799334,138.7070633,10.59619348,21.34020701,1.630233941,DC
DC,2014.0,657.0,125.0,9.0,19.024,1.328,DC
Delaware,1980.0,578.0,68.0,23.0,11.8,3.8,DE
Delaware,1981.0,587.0,72.0,24.0,12.3,3.8,DE
Delaware,1982.0,611.0,70.0,24.0,11.5,3.6,DE
Delaware,1983.0,602.0,52.0,10.0,8.6,1.6,DE
Delaware,1984.0,611.0,63.0,22.0,10.3,3.5,DE
Delaware,1985.0,624.0,71.0,11.0,11.4,1.8,DE
Delaware,1986.0,639.0,79.0,12.0,12.4,1.9,DE
Delaware,1987.0,637.0,42.0,9.0,6.6,1.4,DE
Delaware,1988.0,659.0,57.0,10.0,8.6,1.6,DE
Delaware,1989.0,676.0,68.0,12.0,10.0,1.7,DE
Delaware,1990.0,690.0,48.0,10.0,6.9,1.4,DE
Delaware,1991.0,709.0,53.0,10.0,7.5,1.5,DE
Delaware,1992.0,709.0,55.0,11.0,7.8,1.49,DE
Delaware,1993.0,711.0,73.0,12.0,10.2,1.68,DE
Delaware,1994.0,681.0,57.0,11.0,8.3,1.56,DE
Delaware,1995.0,713.0,74.0,12.0,10.3,1.72,DE
Delaware,1996.0,732.0,63.0,12.0,8.6,1.56,DE
Delaware,1997.0,749.0,72.0,13.0,9.6,1.63,DE
Delaware,1998.0,781.0,80.0,14.0,10.3,1.64,DE
Delaware,1999.0,768.0,80.0,14.0,10.4,1.67,DE
Delaware,2000.0,777.0,65.0,8.0,8.4,0.94,DE
Delaware,2001.0,790.0,53.0,7.0,6.7,0.85,DE
Delaware,2002.0,796.0,73.0,8.0,9.1,0.97,DE
Delaware,2003.0,818.0,60.0,7.0,7.3,0.86,DE
Delaware,2004.0,825.0,74.0,9.0,9.0,1.07,DE
Delaware,2005.0,842.0,78.0,9.0,9.2,1.07,DE
Delaware,2006.0,858.0,80.0,9.0,9.3,1.07,DE
Delaware,2007.0,861.0,80.0,9.0,9.3,1.07,DE
Delaware,2008.0,861.0,82.0,9.0,9.6,1.08,DE
Delaware,2009.0,883.0,109.0,11.0,12.3,1.19,DE
Delaware,2010.0,890.0,109.0,10.0,12.2,1.07,DE
Delaware,2011.0,902.0,123.0,9.0,13.7,0.97,DE
Delaware,2012.0,900.1723057,121.0851716,10.61386348,13.45133269,1.182518965,DE
Delaware,2013.0,907.3366248,127.177977,13.70339763,14.01662553,1.510288162,DE
Delaware,2014.0,929.0,103.0,10.0,11.043,1.033,DE
Florida,1980.0,10100.0,1692.0,116.0,16.7,1.0,FL
Florida,1981.0,10277.0,1704.0,116.0,16.6,1.0,FL
Florida,1982.0,10514.0,1601.0,112.0,15.2,1.0,FL
Florida,1983.0,10850.0,1595.0,133.0,14.7,1.13,FL
Florida,1984.0,11194.0,1693.0,116.0,15.1,1.0,FL
Florida,1985.0,11537.0,1551.0,105.0,13.4,0.9,FL
Florida,1986.0,11779.0,1342.0,98.0,11.4,0.8,FL
Florida,1987.0,12262.0,1523.0,102.0,12.4,0.8,FL
Florida,1988.0,12497.0,1704.0,107.0,13.6,0.9,FL
Florida,1989.0,12762.0,1590.0,109.0,12.5,0.9,FL
Florida,1990.0,13179.0,1896.0,117.0,14.4,0.9,FL
Florida,1991.0,13412.0,2069.0,122.0,15.4,0.9,FL
Florida,1992.0,13714.0,2139.0,123.0,15.6,0.91,FL
Florida,1993.0,14118.0,2507.0,131.0,17.8,0.94,FL
Florida,1994.0,14258.0,2128.0,123.0,14.9,0.87,FL
Florida,1995.0,14306.0,2321.0,140.0,16.2,0.98,FL
Florida,1996.0,14343.0,2037.0,143.0,14.2,0.92,FL
Florida,1997.0,14354.0,2056.0,143.0,14.3,0.93,FL
Florida,1998.0,14629.0,1923.0,139.0,13.1,0.89,FL
Florida,1999.0,15566.0,1937.0,139.0,12.4,0.84,FL
Florida,2000.0,15991.0,1754.0,103.0,11.0,0.61,FL
Florida,2001.0,16316.0,2077.0,112.0,12.7,0.65,FL
Florida,2002.0,16391.0,2058.0,112.0,12.6,0.64,FL
Florida,2003.0,16884.0,2148.0,114.0,12.7,0.63,FL
Florida,2004.0,17419.0,2028.0,103.0,11.6,0.59,FL
Florida,2005.0,17845.0,1975.0,102.0,11.1,0.57,FL
Florida,2006.0,18029.0,2068.0,104.0,11.5,0.58,FL
Florida,2007.0,18044.0,2250.0,108.0,12.5,0.6,FL
Florida,2008.0,18022.0,2370.0,110.0,13.1,0.61,FL
Florida,2009.0,18385.0,2676.0,116.0,14.6,0.63,FL
Florida,2010.0,18759.0,3006.0,127.0,16.0,0.68,FL
Florida,2011.0,18986.0,2822.0,136.0,14.9,0.72,FL
Florida,2012.0,19165.92806,2926.322568,127.9549618,15.2683583,0.67575418,FL
Florida,2013.0,19371.22571,2887.95894,176.6603191,14.90849873,0.91197285,FL
Florida,2014.0,19694.0,3282.0,150.0,16.667,0.761,FL
Georgia,1980.0,5243.0,727.0,76.0,13.9,1.3,GA
Georgia,1981.0,5415.0,881.0,84.0,16.3,1.4,GA
Georgia,1982.0,5472.0,1074.0,92.0,19.6,1.5,GA
Georgia,1983.0,5581.0,1050.0,107.0,18.8,1.73,GA
Georgia,1984.0,5822.0,981.0,88.0,16.9,1.4,GA
Georgia,1985.0,5867.0,1037.0,118.0,17.7,2.0,GA
Georgia,1986.0,6023.0,879.0,110.0,14.6,1.8,GA
Georgia,1987.0,6049.0,883.0,108.0,14.6,1.8,GA
Georgia,1988.0,6230.0,875.0,108.0,14.0,1.7,GA
Georgia,1989.0,6197.0,929.0,116.0,15.0,1.9,GA
Georgia,1990.0,6349.0,1001.0,120.0,15.8,1.9,GA
Georgia,1991.0,6265.0,1077.0,123.0,17.2,2.0,GA
Georgia,1992.0,6664.0,1177.0,128.0,17.7,1.92,GA
Georgia,1993.0,6825.0,919.0,115.0,13.5,1.7,GA
Georgia,1994.0,7220.0,1012.0,120.0,14.0,1.68,GA
Georgia,1995.0,7262.0,878.0,106.0,12.1,1.46,GA
Georgia,1996.0,7390.0,1097.0,126.0,14.8,1.58,GA
Georgia,1997.0,7631.0,1109.0,127.0,14.5,1.54,GA
Georgia,1998.0,7634.0,1034.0,122.0,13.5,1.49,GA
Georgia,1999.0,7877.0,1011.0,121.0,12.8,1.44,GA
Georgia,2000.0,8112.0,982.0,92.0,12.1,1.07,GA
Georgia,2001.0,8261.0,1069.0,96.0,12.9,1.09,GA
Georgia,2002.0,8413.0,939.0,90.0,11.2,1.01,GA
Georgia,2003.0,8559.0,1014.0,94.0,11.9,1.03,GA
Georgia,2004.0,8700.0,1132.0,75.0,13.0,0.86,GA
Georgia,2005.0,9014.0,1298.0,80.0,14.4,0.88,GA
Georgia,2006.0,9334.0,1172.0,76.0,12.6,0.82,GA
Georgia,2007.0,9486.0,1294.0,80.0,13.6,0.84,GA
Georgia,2008.0,9541.0,1477.0,84.0,15.5,0.88,GA
Georgia,2009.0,9657.0,1775.0,91.0,18.4,0.94,GA
Georgia,2010.0,9650.0,1814.0,104.0,18.8,1.1,GA
Georgia,2011.0,9681.0,1783.0,122.0,18.4,1.25,GA
Georgia,2012.0,9664.540936,1752.142313,133.7461163,18.12959689,1.352945134,GA
Georgia,2013.0,9787.141724,1592.304993,121.4168281,16.26935665,1.240574945,GA
Georgia,2014.0,9948.0,1676.0,92.0,16.845,0.924,GA
Hawaii,1980.0,954.0,81.0,25.0,8.5,2.5,HI
Hawaii,1981.0,953.0,108.0,29.0,11.3,2.9,HI
Hawaii,1982.0,997.0,132.0,32.0,13.2,3.0,HI
Hawaii,1983.0,998.0,129.0,19.0,12.9,1.79,HI
Hawaii,1984.0,997.0,92.0,27.0,9.3,2.6,HI
Hawaii,1985.0,1018.0,109.0,18.0,10.7,1.7,HI
Hawaii,1986.0,1024.0,109.0,18.0,10.7,1.7,HI
Hawaii,1987.0,1086.0,95.0,16.0,8.8,1.5,HI
Hawaii,1988.0,1051.0,117.0,18.0,11.1,1.7,HI
Hawaii,1989.0,1086.0,122.0,19.0,11.3,1.8,HI
Hawaii,1990.0,1100.0,121.0,19.0,11.0,1.7,HI
Hawaii,1991.0,1164.0,90.0,17.0,7.7,1.4,HI
Hawaii,1992.0,1187.0,133.0,20.0,11.2,1.67,HI
Hawaii,1993.0,1135.0,91.0,17.0,8.0,1.47,HI
Hawaii,1994.0,1106.0,97.0,17.0,8.7,1.55,HI
Hawaii,1995.0,1187.0,122.0,20.0,10.3,1.68,HI
Hawaii,1996.0,1172.0,142.0,23.0,12.1,1.82,HI
Hawaii,1997.0,1182.0,164.0,24.0,13.9,1.92,HI
Hawaii,1998.0,1201.0,131.0,22.0,10.9,1.72,HI
Hawaii,1999.0,1225.0,133.0,22.0,10.8,1.69,HI
Hawaii,2000.0,1195.0,106.0,12.0,8.9,0.94,HI
Hawaii,2001.0,1205.0,138.0,13.0,11.4,1.05,HI
Hawaii,2002.0,1219.0,138.0,14.0,11.3,1.04,HI
